nanosecs,vx,vy,vz,timestamp,time
1697719915333872219,"('vx', -0.00559326)","('vy', 0.16007)","('vz', -0.0585851)",1697719915299514,49.875
1697719915533391147,"('vx', -0.00916069)","('vy', 0.155809)","('vz', -0.0573194)",1697719915498783,50.074
1697719915731931978,"('vx', -0.0039103)","('vy', 0.162632)","('vz', -0.0511395)",1697719915698590,50.274
1697719915931994982,"('vx', -0.00697612)","('vy', 0.158623)","('vz', -0.052684)",1697719915898773,50.474
1697719916129728248,"('vx', -0.00286453)","('vy', 0.161548)","('vz', -0.0496891)",1697719916096637,50.672
1697719916325466475,"('vx', -0.00545836)","('vy', 0.160616)","('vz', -0.049583)",1697719916292384,50.868
1697719916504828137,"('vx', -0.00551042)","('vy', 0.160008)","('vz', -0.0438447)",1697719916471259,51.047
1697719916705107256,"('vx', -0.00431663)","('vy', 0.164115)","('vz', -0.0435841)",1697719916670996,51.247
1697719916896785869,"('vx', 0.00455679)","('vy', 0.165212)","('vz', -0.0406846)",1697719916863179,51.439
1697719917086898669,"('vx', 0.0302299)","('vy', 0.191216)","('vz', -0.0375048)",1697719917053393,51.629
1697719917286749363,"('vx', 0.0354482)","('vy', 0.198795)","('vz', -0.0363855)",1697719917252662,51.828
1697719917482552480,"('vx', 0.0546135)","('vy', 0.207271)","('vz', -0.0373694)",1697719917449831,52.025
1697719917672066824,"('vx', 0.0489859)","('vy', 0.192153)","('vz', -0.0386511)",1697719917638671,52.214
1697719917874195196,"('vx', 0.0327528)","('vy', 0.183204)","('vz', -0.0597666)",1697719917840872,52.416
1697719918069894006,"('vx', 0.0203813)","('vy', 0.193838)","('vz', -0.0424744)",1697719918036579,52.612
1697719918268441213,"('vx', 0.00783071)","('vy', 0.187252)","('vz', -0.0331837)",1697719918234672,52.81
1697719918430397951,"('vx', 0.0236445)","('vy', 0.198041)","('vz', -0.0289748)",1697719918396495,52.972
1697719918625355066,"('vx', 0.0343885)","('vy', 0.216216)","('vz', -0.0244592)",1697719918591519,53.167
1697719919007348662,"('vx', 0.0502316)","('vy', 0.22176)","('vz', -0.0256359)",1697719918974320,53.55
1697719919205966002,"('vx', 0.0479208)","('vy', 0.224423)","('vz', -0.0236858)",1697719919172981,53.749
1697719919399501833,"('vx', 0.0542154)","('vy', 0.21589)","('vz', -0.024339)",1697719919366149,53.942
1697719919601905452,"('vx', 0.0580745)","('vy', 0.223433)","('vz', -0.0244474)",1697719919567208,54.143
1697719919813669584,"('vx', 0.0411815)","('vy', 0.232268)","('vz', -0.0250726)",1697719919780696,54.356
1697719920011134289,"('vx', 0.0515793)","('vy', 0.2354)","('vz', -0.0272818)",1697719919978057,54.553
1697719920190293394,"('vx', 0.0562522)","('vy', 0.244922)","('vz', -0.0339936)",1697719920157192,54.732
1697719920390527707,"('vx', 0.0536842)","('vy', 0.252694)","('vz', -0.0331795)",1697719920356441,54.931
1697719920594035001,"('vx', 0.0642699)","('vy', 0.25782)","('vz', -0.0322955)",1697719920559652,55.134
1697719920785304858,"('vx', 0.0602751)","('vy', 0.224139)","('vz', -0.0335011)",1697719920753030,55.327
1697719920964234518,"('vx', 0.0432172)","('vy', 0.221411)","('vz', -0.0368116)",1697719920931674,55.506
1697719921162074446,"('vx', 0.053445)","('vy', 0.207492)","('vz', -0.0279739)",1697719921128411,55.703
1697719921362341446,"('vx', 0.0484882)","('vy', 0.2002)","('vz', -0.0257849)",1697719921329603,55.904
1697719921554684254,"('vx', 0.0396943)","('vy', 0.189989)","('vz', -0.0286407)",1697719921521117,56.096
1697719921745190015,"('vx', 0.0346202)","('vy', 0.186524)","('vz', -0.0300333)",1697719921712289,56.287
1697719921957403989,"('vx', 0.018477)","('vy', 0.202321)","('vz', -0.0282699)",1697719921925013,56.5
1697719922130284702,"('vx', 0.00807055)","('vy', 0.197631)","('vz', -0.0260678)",1697719922097307,56.672
1697719922331723266,"('vx', -0.00893343)","('vy', 0.199594)","('vz', -0.0265761)",1697719922298874,56.874
1697719922513410515,"('vx', -0.0109697)","('vy', 0.196011)","('vz', -0.0238751)",1697719922478830,57.054
1697719922735910884,"('vx', -0.0174907)","('vy', 0.191455)","('vz', -0.0282166)",1697719922702826,57.278
1697719922907908392,"('vx', -0.0256703)","('vy', 0.172183)","('vz', -0.0336313)",1697719922875053,57.45
1697719923121542112,"('vx', -0.0221892)","('vy', 0.159433)","('vz', -0.0336102)",1697719923088637,57.664
1697719923291403736,"('vx', -0.0188213)","('vy', 0.139277)","('vz', -0.0382852)",1697719923257095,57.832
1697719923488485870,"('vx', -0.0135029)","('vy', 0.122762)","('vz', -0.0425273)",1697719923455886,58.031
1697719923708818914,"('vx', -0.0098761)","('vy', 0.106283)","('vz', -0.0475628)",1697719923674839,58.25
1697719923877702441,"('vx', -0.00283183)","('vy', 0.0906117)","('vz', -0.0517642)",1697719923843565,58.419
1697719924080494652,"('vx', -0.0077953)","('vy', 0.0815877)","('vz', -0.0516161)",1697719924046795,58.622
1697719924270851784,"('vx', -0.00627763)","('vy', 0.0725036)","('vz', -0.0505825)",1697719924236849,58.812
1697719924464711881,"('vx', -0.00592885)","('vy', 0.0652593)","('vz', -0.048439)",1697719924432150,59.007
1697719924676364489,"('vx', -0.00937782)","('vy', 0.0620374)","('vz', -0.0441064)",1697719924642610,59.217
1697719924848832183,"('vx', -0.00477113)","('vy', 0.054338)","('vz', -0.0381328)",1697719924812809,59.387
1697719925042037317,"('vx', -0.00300433)","('vy', 0.0555045)","('vz', -0.0297328)",1697719925009434,59.584
1697719925244783245,"('vx', -0.00362879)","('vy', 0.0515843)","('vz', -0.0233528)",1697719925211603,59.786
1697719925427999816,"('vx', -0.00161672)","('vy', 0.0481144)","('vz', -0.0203686)",1697719925394247,59.969
1697719925632728423,"('vx', -0.00171813)","('vy', 0.0472942)","('vz', -0.0182732)",1697719925598680,60.173
1697719925807878224,"('vx', -0.0009927)","('vy', 0.0436189)","('vz', -0.0121474)",1697719925774871,60.349
1697719926009767574,"('vx', -0.00105731)","('vy', 0.0414708)","('vz', -0.00529115)",1697719925976292,60.55
1697719926193349850,"('vx', 0.000983682)","('vy', 0.0390259)","('vz', -2.92103e-05)",1697719926159762,60.733
1697719926388021582,"('vx', 0.00388419)","('vy', 0.0395759)","('vz', 0.00513501)",1697719926354910,60.928
1697719926580789396,"('vx', 0.00580176)","('vy', 0.0395546)","('vz', 0.00969925)",1697719926548353,61.121
1697719926772836057,"('vx', 0.00772506)","('vy', 0.0390059)","('vz', 0.0130083)",1697719926740262,61.313
1697719926983973499,"('vx', 0.00951998)","('vy', 0.0384884)","('vz', 0.0159041)",1697719926951432,61.524
1697719927181965121,"('vx', 0.0148355)","('vy', 0.0394903)","('vz', 0.0178389)",1697719927149623,61.722
1697719927363621107,"('vx', 0.0157697)","('vy', 0.038781)","('vz', 0.0200432)",1697719927329778,61.902
1697719927570398507,"('vx', 0.0116532)","('vy', 0.036258)","('vz', 0.0218596)",1697719927536990,62.109
1697719927752568126,"('vx', 0.0104074)","('vy', 0.0338788)","('vz', 0.0221906)",1697719927719176,62.291
1697719927952439872,"('vx', 0.00839841)","('vy', 0.0322157)","('vz', 0.0218505)",1697719927919559,62.491
1697719928147502510,"('vx', 0.0067916)","('vy', 0.0309503)","('vz', 0.0200391)",1697719928114982,62.686
1697719928346679011,"('vx', 0.00558704)","('vy', 0.029584)","('vz', 0.0169148)",1697719928313720,62.885
1697719928545960514,"('vx', 0.00804645)","('vy', 0.0292108)","('vz', 0.0139416)",1697719928512076,63.083
1697719928724365404,"('vx', 0.0205039)","('vy', 0.0307663)","('vz', 0.0116809)",1697719928690758,63.262
1697719929111951907,"('vx', -0.0138308)","('vy', 0.0421322)","('vz', 0.00764681)",1697719929078731,63.65
1697719929317222410,"('vx', -0.0222776)","('vy', 0.0482197)","('vz', 0.00434022)",1697719929284150,63.855
1697719929519497784,"('vx', -0.0261193)","('vy', 0.0509633)","('vz', 0.00255781)",1697719929485880,64.057
1697719929702341071,"('vx', -0.0308568)","('vy', 0.0487668)","('vz', -0.00212795)",1697719929668458,64.24
1697719929897391288,"('vx', -0.0415842)","('vy', 0.0471809)","('vz', -0.00705114)",1697719929862463,64.434
1697719930094530693,"('vx', -0.0518076)","('vy', 0.0440174)","('vz', -0.0117009)",1697719930061216,64.633
1697719930268808702,"('vx', -0.0583078)","('vy', 0.0430695)","('vz', -0.0145088)",1697719930236074,64.808
1697719930475901089,"('vx', -0.0652874)","('vy', 0.0408619)","('vz', -0.0172217)",1697719930442657,65.015
1697719930667539321,"('vx', -0.0735786)","('vy', 0.0344887)","('vz', -0.0193801)",1697719930634561,65.207
1697719930867874960,"('vx', -0.0849694)","('vy', 0.0269072)","('vz', -0.0188828)",1697719930833863,65.406
1697719931065724312,"('vx', -0.0947894)","('vy', 0.0160851)","('vz', -0.0179076)",1697719931031748,65.604
1697719931274715842,"('vx', -0.114324)","('vy', 0.0130309)","('vz', -0.0155049)",1697719931239864,65.812
1697719931453764398,"('vx', -0.135638)","('vy', 0.00931025)","('vz', -0.0113532)",1697719931419757,65.992
1697719931648330722,"('vx', -0.153155)","('vy', -0.00980228)","('vz', -0.0115328)",1697719931615627,66.188
1697719931841692483,"('vx', -0.192135)","('vy', -0.0428317)","('vz', -0.00489968)",1697719931808191,66.381
1697719932016731219,"('vx', -0.21935)","('vy', -0.0599862)","('vz', 8.44175e-06)",1697719931983669,66.556
1697719932221823946,"('vx', -0.214038)","('vy', -0.0532002)","('vz', 0.00589849)",1697719932188389,66.761
1697719932406312407,"('vx', -0.183568)","('vy', -0.0264989)","('vz', 0.0187708)",1697719932371827,66.944
1697719932607828406,"('vx', -0.138749)","('vy', -0.0135828)","('vz', 0.0286468)",1697719932574350,67.147
1697719932811568143,"('vx', -0.0693773)","('vy', 0.00340587)","('vz', 0.0358626)",1697719932777067,67.35
1697719932982473162,"('vx', -0.025288)","('vy', -0.0119663)","('vz', 0.040437)",1697719932950060,67.523
1697719933175724179,"('vx', -0.00158416)","('vy', -0.0332513)","('vz', 0.0238335)",1697719933142475,67.715
1697719933371652918,"('vx', -0.00191882)","('vy', -0.0353453)","('vz', 0.0107418)",1697719933337841,67.91
1697719933574359815,"('vx', -0.00785504)","('vy', -0.037005)","('vz', 0.00365305)",1697719933540576,68.113
1697719933747821923,"('vx', -0.0553205)","('vy', -0.0260959)","('vz', 0.0102135)",1697719933715319,68.288
1697719933945036412,"('vx', -0.103633)","('vy', -0.00441767)","('vz', 0.0164506)",1697719933912154,68.485
1697719934161376340,"('vx', -0.119717)","('vy', 0.0195901)","('vz', 0.00537443)",1697719934128077,68.701
1697719934358246660,"('vx', -0.091212)","('vy', 0.0840526)","('vz', 0.00772588)",1697719934325326,68.898
1697719934527209790,"('vx', -0.022213)","('vy', 0.14595)","('vz', 0.0112872)",1697719934493969,69.067
1697719934721617705,"('vx', 0.0320674)","('vy', 0.177934)","('vz', 0.00291468)",1697719934688487,69.262
1697719934915328077,"('vx', 0.0863592)","('vy', 0.212521)","('vz', -0.00803787)",1697719934882204,69.456
1697719935112561909,"('vx', 0.105584)","('vy', 0.23471)","('vz', -0.0221342)",1697719935078894,69.653
1697719935304753381,"('vx', 0.131183)","('vy', 0.261296)","('vz', -0.023319)",1697719935271273,69.845
1697719935503388602,"('vx', 0.147155)","('vy', 0.285985)","('vz', -0.0277744)",1697719935470375,70.044
1697719935700285440,"('vx', 0.162607)","('vy', 0.300515)","('vz', -0.0260807)",1697719935664518,70.238
1697719935924913654,"('vx', 0.163495)","('vy', 0.305347)","('vz', -0.028619)",1697719935890395,70.464
1697719936092894560,"('vx', 0.13183)","('vy', 0.288689)","('vz', -0.0319022)",1697719936059450,70.633
1697719936295180638,"('vx', 0.113286)","('vy', 0.274069)","('vz', -0.0361341)",1697719936261813,70.835
1697719936469997210,"('vx', 0.0825555)","('vy', 0.266559)","('vz', -0.041697)",1697719936437050,71.01
1697719936681207981,"('vx', 0.0819871)","('vy', 0.270531)","('vz', -0.0426796)",1697719936648097,71.221
1697719936867670115,"('vx', 0.0768943)","('vy', 0.270335)","('vz', -0.041344)",1697719936833935,71.407
1697719937065643651,"('vx', 0.0782854)","('vy', 0.270873)","('vz', -0.0470429)",1697719937033251,71.606
1697719937262206522,"('vx', 0.0755673)","('vy', 0.263117)","('vz', -0.0515908)",1697719937228789,71.802
1697719937443683897,"('vx', 0.0626262)","('vy', 0.259722)","('vz', -0.0552335)",1697719937410742,71.984
1697719937639387132,"('vx', 0.0523964)","('vy', 0.25589)","('vz', -0.0559208)",1697719937605853,72.179
1697719937829590291,"('vx', 0.0504843)","('vy', 0.259689)","('vz', -0.058525)",1697719937796818,72.37
1697719938022448749,"('vx', 0.0377582)","('vy', 0.215004)","('vz', -0.059467)",1697719937989279,72.562
1697719938229913030,"('vx', 0.030086)","('vy', 0.170771)","('vz', -0.0608228)",1697719938196222,72.769
1697719938426927959,"('vx', -0.00191497)","('vy', 0.120294)","('vz', -0.0583889)",1697719938392997,72.966
1697719938600974168,"('vx', -0.0202891)","('vy', 0.0834115)","('vz', -0.0720525)",1697719938566970,73.14
1697719938794079272,"('vx', -0.00419736)","('vy', 0.0851084)","('vz', -0.0794935)",1697719938760918,73.334
1697719939169755364,"('vx', -0.00937496)","('vy', 0.0701631)","('vz', -0.0784958)",1697719939136504,73.71
1697719939388103817,"('vx', -0.00865476)","('vy', 0.0661981)","('vz', -0.0752441)",1697719939354820,73.928
1697719939563843312,"('vx', -0.00678348)","('vy', 0.0683453)","('vz', -0.0681754)",1697719939530733,74.104
1697719939770736293,"('vx', -0.0102936)","('vy', 0.0694965)","('vz', -0.0605828)",1697719939737355,74.311
1697719939947177571,"('vx', 0.0114081)","('vy', 0.0773678)","('vz', -0.0468439)",1697719939914157,74.488
1697719940146871846,"('vx', -0.0661283)","('vy', -0.0135489)","('vz', -0.0401199)",1697719940112696,74.687
1697719940338207304,"('vx', -0.0776295)","('vy', -0.0192754)","('vz', -0.0212022)",1697719940305088,74.879
1697719940535682141,"('vx', -0.0565518)","('vy', -0.00442513)","('vz', -0.0118151)",1697719940502793,75.077
1697719940708175980,"('vx', -0.0460835)","('vy', 0.00383568)","('vz', -0.00791583)",1697719940674660,75.249
1697719940905643206,"('vx', -0.0616657)","('vy', -0.0160298)","('vz', 0.000280931)",1697719940872418,75.447
1697719941094913861,"('vx', -0.0966695)","('vy', -0.054535)","('vz', 0.0145399)",1697719941061238,75.636
1697719941295082883,"('vx', -0.142429)","('vy', -0.0989687)","('vz', 0.028028)",1697719941261404,75.836
1697719941495504796,"('vx', -0.104794)","('vy', -0.066203)","('vz', 0.0353797)",1697719941461767,76.036
1697719941691833530,"('vx', -0.0818227)","('vy', -0.0436062)","('vz', 0.0299403)",1697719941658521,76.233
1697719941867711687,"('vx', -0.0628745)","('vy', -0.0152184)","('vz', 0.0269995)",1697719941833273,76.408
1697719942054666023,"('vx', -0.0493251)","('vy', 0.00718478)","('vz', 0.0242772)",1697719942020841,76.596
1697719942250342177,"('vx', -0.0756195)","('vy', 0.0448153)","('vz', 0.0285909)",1697719942216470,76.792
1697719942451707651,"('vx', -0.0900521)","('vy', 0.0743421)","('vz', 0.0331159)",1697719942418897,76.994
1697719942647613048,"('vx', -0.104744)","('vy', 0.0693551)","('vz', 0.0238755)",1697719942612304,77.187
1697719942825528253,"('vx', -0.105884)","('vy', 0.0748231)","('vz', 0.0172071)",1697719942791830,77.367
1697719943008934686,"('vx', -0.103466)","('vy', 0.0674939)","('vz', 0.012356)",1697719942974638,77.55
1697719943213637351,"('vx', -0.096092)","('vy', 0.0598224)","('vz', 0.00717849)",1697719943180014,77.755
1697719943384023126,"('vx', -0.0933071)","('vy', 0.0535742)","('vz', 0.00233254)",1697719943350973,77.926
1697719943585358839,"('vx', -0.102765)","('vy', 0.0638961)","('vz', 0.00476756)",1697719943551608,78.127
1697719943763047670,"('vx', -0.109972)","('vy', 0.0586764)","('vz', 0.00462416)",1697719943730498,78.306
1697719943965255279,"('vx', -0.127031)","('vy', 0.0521888)","('vz', 0.000186893)",1697719943931906,78.507
1697719944158333720,"('vx', -0.208534)","('vy', -0.00795383)","('vz', -0.00694431)",1697719944123330,78.698
1697719944384856589,"('vx', -0.263518)","('vy', -0.0771632)","('vz', -0.00437998)",1697719944351761,78.926
1697719944559271187,"('vx', -0.253865)","('vy', -0.1356)","('vz', 0.00837839)",1697719944525258,79.099
1697719944748077302,"('vx', -0.262579)","('vy', -0.193554)","('vz', 0.00506574)",1697719944714107,79.288
1697719944945558800,"('vx', -0.24567)","('vy', -0.195064)","('vz', 0.00724884)",1697719944911547,79.485
1697719945138322235,"('vx', -0.243478)","('vy', -0.214398)","('vz', 0.0122061)",1697719945103190,79.677
1697719945323151077,"('vx', -0.247941)","('vy', -0.220033)","('vz', 0.0130709)",1697719945289774,79.864
1697719945515052510,"('vx', -0.207119)","('vy', -0.244506)","('vz', 0.0203692)",1697719945481901,80.056
1697719945705036929,"('vx', -0.192769)","('vy', -0.244616)","('vz', 0.0218896)",1697719945671745,80.246
1697719945901435879,"('vx', -0.190528)","('vy', -0.270786)","('vz', 0.0206713)",1697719945867311,80.442
1697719946091649770,"('vx', -0.17212)","('vy', -0.286741)","('vz', 0.0266706)",1697719946057876,80.633
1697719946288919428,"('vx', -0.16324)","('vy', -0.284378)","('vz', 0.0362506)",1697719946255427,80.831
1697719946488765440,"('vx', -0.120102)","('vy', -0.276731)","('vz', 0.0456604)",1697719946454753,81.03
1697719946687264756,"('vx', -0.0868712)","('vy', -0.263016)","('vz', 0.052241)",1697719946654058,81.229
1697719946874142406,"('vx', -0.0701923)","('vy', -0.251741)","('vz', 0.0493288)",1697719946840978,81.416
1697719947071294773,"('vx', -0.0430143)","('vy', -0.2356)","('vz', 0.0484111)",1697719947036822,81.612
1697719947281046936,"('vx', -0.0233873)","('vy', -0.225242)","('vz', 0.0471528)",1697719947247568,81.823
1697719947453692156,"('vx', -0.00778843)","('vy', -0.226755)","('vz', 0.0475436)",1697719947419998,81.995
1697719947651440667,"('vx', 0.00492282)","('vy', -0.213989)","('vz', 0.0414646)",1697719947617221,82.192
1697719947840738094,"('vx', 0.00860056)","('vy', -0.217311)","('vz', 0.0402442)",1697719947807925,82.383
1697719948034499039,"('vx', 0.0253917)","('vy', -0.210263)","('vz', 0.0390835)",1697719948000119,82.575
1697719948234104008,"('vx', 0.0328398)","('vy', -0.201372)","('vz', 0.0379555)",1697719948201261,82.776
1697719948430303783,"('vx', 0.0460925)","('vy', -0.203302)","('vz', 0.0384503)",1697719948396659,82.971
1697719948625022750,"('vx', 0.0589888)","('vy', -0.198106)","('vz', 0.0384855)",1697719948592100,83.166
1697719948833109286,"('vx', 0.0660479)","('vy', -0.202007)","('vz', 0.0378213)",1697719948799396,83.373
1697719949182082429,"('vx', 0.0464658)","('vy', -0.219025)","('vz', 0.0317212)",1697719949149086,83.723
1697719949407061841,"('vx', 0.01849)","('vy', -0.225876)","('vz', 0.023884)",1697719949373099,83.947
1697719949592815529,"('vx', -0.00507745)","('vy', -0.219688)","('vz', 0.0137666)",1697719949559487,84.133
1697719949787527974,"('vx', -0.01066)","('vy', -0.222622)","('vz', -0.000678573)",1697719949754283,84.328
1697719949965454580,"('vx', 0.0228515)","('vy', -0.198739)","('vz', 0.024404)",1697719949932136,84.506
1697719950153666078,"('vx', 0.0419028)","('vy', -0.198324)","('vz', 0.0328027)",1697719950120829,84.695
